Date,Machine_ID,Shift,Plant_Location,Planned_Production_Time,Downtime,Ideal_Cycle_Time,Downtime_Reason,Operating_Time,Total_Production,Defective_Production,Good_Production
2024-11-28,M3,A,Chennai,444,37.0,1.544898947689936,Maintenance,407.0,255,11.0,244
2024-02-14,M2,A,Pune,444,42.0,0.9703173082030214,Power Failure,402.0,351,47.0,304
2024-11-30,M4,B,Chennai,431,45.0,0.8111124945435236,Power Failure,386.0,394,9.0,385
2024-01-20,M4,B,Mumbai,448,57.0,,Maintenance,391.0,411,5.0,406
2024-08-08,M4,C,Chennai,430,52.0,0.8313783249947834,Maintenance,378.0,368,9.0,359
2024-05-02,M1,A,Pune,471,108.1,0.8179071304315474,Breakdown,362.9,384,14.0,370
2024-08-21,M2,B,Pune,430,67.0,0.8595728974450177,Power Failure,363.0,364,31.0,333
2024-08-08,M4,B,Chennai,468,20.0,0.9539973260355925,Power Failure,448.0,404,8.0,396
2024-11-18,M1,B,Pune,445,85.0,0.8919064546051986,Power Failure,360.0,343,13.0,330
2024-12-04,M1,A,Chennai,472,82.0,0.8386108275035021,Power Failure,390.0,379,11.0,368
2024-01-03,M1,A,Chennai,433,106.0,0.8682778402641107,Maintenance,327.0,353,11.0,342
2024-06-30,M2,C,Mumbai,435,75.0,0.8760172289626119,Maintenance,360.0,306,27.0,279
2024-07-24,M1,A,Pune,475,135.0,0.8708208893275651,Setup,340.0,338,,327
2024-11-15,M2,B,Mumbai,429,70.0,0.9381632898226054,Setup,359.0,310,25.0,285
2024-02-09,M3,C,Pune,450,55.0,1.4839525786434682,Maintenance,395.0,224,9.0,215
2024-02-28,M1,A,Chennai,450,143.75,0.9313744000753225,Breakdown,306.25,304,10.0,294
2024-03-02,M4,A,Pune,455,44.0,0.9547601596577576,Maintenance,411.0,393,11.0,382
2024-05-11,M1,A,Chennai,429,,0.852406018666229,Breakdown,302.5,320,9.0,311
2024-02-29,M3,A,Pune,445,41.0,1.4296622181729468,Power Failure,404.0,235,5.0,230
2024-11-26,M3,B,Mumbai,439,63.0,1.2805204237111794,Setup,376.0,244,11.0,233
2024-05-01,M1,A,Mumbai,463,153.52499999999998,0.9228917851946726,Breakdown,360.65,356,10.0,346
2024-04-16,M3,B,Chennai,428,67.0,1.2452575842355993,Power Failure,361.0,244,11.0,233
2024-04-05,M2,B,Mumbai,434,46.0,0.8311188652058312,Maintenance,388.0,387,36.0,351
2024-12-12,M2,B,Chennai,428,61.0,0.9556563258023532,Setup,367.0,349,29.0,320
2024-08-22,M1,C,Chennai,426,,0.8877571708477842,Maintenance,316.0,303,12.0,291
2024-03-02,M2,B,Chennai,445,31.0,0.9979416536794867,Power Failure,414.0,341,50.0,291
2024-09-12,M2,A,Pune,443,73.0,0.8452411531607293,Power Failure,370.0,414,51.0,363
2024-02-18,M4,C,Chennai,431,38.0,0.8817686331066468,Maintenance,393.0,368,9.0,359
2024-12-13,M1,A,Mumbai,479,81.0,0.836028310759795,Power Failure,398.0,388,9.0,379
2024-06-07,M3,B,Pune,439,42.0,1.237049919871127,Power Failure,397.0,260,9.0,251
2024-05-03,M1,A,Mumbai,475,136.85,0.9291383054125029,Breakdown,338.15,310,11.0,299
2024-11-12,M2,C,Chennai,433,40.0,0.8563461367609676,Maintenance,393.0,358,48.0,310
2024-07-25,M4,C,Chennai,441,27.0,0.8724942621864011,Maintenance,414.0,369,5.0,364
2024-02-17,M1,A,Mumbai,435,107.0,0.9959337351967434,Setup,328.0,307,10.0,297
2024-05-15,M1,A,Pune,448,116.14999999999999,0.9493330345533637,Breakdown,331.85,315,7.0,308
2024-07-19,M2,A,Mumbai,451,86.25,0.9955934482106488,Breakdown,364.75,336,,308
2024-09-06,M2,C,Chennai,438,44.0,0.8212927607175353,Power Failure,394.0,375,38.0,337
2024-11-09,M1,B,Pune,474,135.0,0.8163245960891159,Setup,339.0,340,12.0,328
2024-12-22,M2,A,Chennai,454,69.0,0.8760871605783964,Setup,385.0,423,50.0,373
2024-11-13,M2,B,Chennai,462,88.55,0.9513628346066583,Breakdown,373.45,325,35.0,290
2024-10-21,M2,C,Mumbai,451,53.0,0.9338366054079313,Setup,398.0,368,48.0,320
2024-11-09,M2,A,Chennai,474,48.3,0.9163200031050805,Breakdown,425.7,385,52.0,333
2024-07-27,M2,A,Mumbai,472,47.0,0.8818524565399536,Setup,425.0,453,67.0,386
2024-12-20,M4,C,Pune,439,39.099999999999994,0.8833398564086878,Breakdown,399.9,357,6.0,351
2024-07-29,M2,A,Chennai,470,73.6,0.9063847978195229,Breakdown,396.4,373,,337
2024-07-10,M3,B,Chennai,459,64.0,1.2748935358461317,Power Failure,395.0,276,9.0,267
2024-02-13,M1,C,Pune,439,87.0,0.8608078923781128,Power Failure,352.0,343,12.0,331
2024-01-29,M4,C,Mumbai,427,21.0,0.8119395644559829,Setup,406.0,383,5.0,378
2024-02-28,M4,A,Chennai,477,28.0,0.8350655325073258,Power Failure,449.0,506,11.0,495
2024-03-11,M2,C,Pune,454,41.0,0.8042144021313802,Maintenance,413.0,420,51.0,369
2024-04-01,M1,A,Chennai,461,118.0,0.9817409048393586,Maintenance,343.0,303,10.0,293
2024-09-21,M3,A,Mumbai,432,69.0,1.537351495110371,Setup,363.0,198,4.0,194
2024-08-07,M2,C,Mumbai,460,79.35,0.9045070471170237,Breakdown,380.65,340,39.0,301
2024-08-02,M1,A,Mumbai,425,126.0,0.8660527121674231,Power Failure,299.0,299,10.0,289
2024-10-03,M2,B,Mumbai,466,43.0,0.9160820046355945,Setup,423.0,390,38.0,352
2024-03-04,M2,B,Pune,435,61.0,0.8415029250500461,Maintenance,374.0,396,49.0,347
2024-12-11,M2,A,Chennai,424,73.6,0.9781011700870355,Breakdown,350.4,326,48.0,278
2024-10-18,M2,B,Pune,472,62.0,0.8942268636942845,Power Failure,410.0,374,34.0,340
2024-09-01,M2,A,Mumbai,464,37.949999999999996,0.8972907891991612,Breakdown,426.05,401,47.0,354
2024-03-02,M2,B,Mumbai,470,50.599999999999994,0.9904790348127903,Breakdown,419.4,384,44.0,340
2024-11-27,M2,C,Mumbai,453,65.0,0.8499351631895319,Power Failure,388.0,363,44.0,319
2024-06-18,M3,A,Mumbai,425,71.0,1.556836333356282,Power Failure,354.0,191,5.0,186
2024-09-25,M4,A,Chennai,478,,0.8785525961895155,Maintenance,449.0,465,7.0,458
2024-09-23,M3,A,Mumbai,452,45.0,1.5085732031692052,Maintenance,407.0,244,7.0,237
2024-02-23,M2,A,Chennai,434,40.25,0.958365544186326,Breakdown,393.75,384,38.0,346
2024-01-16,M2,A,Mumbai,434,81.64999999999999,0.8808522694468046,Breakdown,352.35,382,47.0,335
2024-01-08,M3,A,Chennai,433,78.0,1.5302985929069353,Maintenance,355.0,216,7.0,209
2024-04-13,M3,C,Chennai,458,33.0,1.4367156783083757,Maintenance,425.0,238,9.0,229
2024-02-28,M4,C,Mumbai,424,64.39999999999999,0.8416945557801432,Breakdown,359.6,326,5.0,321
2024-11-08,M3,B,Pune,471,34.0,1.286395277374302,Setup,437.0,286,12.0,274
2024-02-09,M4,A,Pune,476,38.0,0.8068979439358908,Setup,438.0,450,5.0,445
2024-08-24,M2,B,Pune,445,75.0,0.986925843748556,Setup,370.0,295,30.0,265
2024-04-03,M1,B,Pune,467,129.0,0.9398397805514467,Power Failure,338.0,288,7.0,281
2024-08-09,M1,C,Pune,436,132.0,0.8895080617126332,Maintenance,304.0,253,7.0,246
2024-07-22,M1,B,Mumbai,462,103.0,0.8639897724703175,Setup,359.0,341,8.0,333
2024-05-17,M1,C,Mumbai,466,105.0,0.9487642223678763,Setup,361.0,301,6.0,295
2024-10-26,M2,B,Mumbai,471,35.0,0.9848114630720014,Maintenance,436.0,377,53.0,324
2024-07-25,M1,A,Mumbai,435,127.0,0.8372368685233046,Power Failure,308.0,349,7.0,342
2024-12-01,M3,B,Mumbai,454,41.0,1.3777765736707983,Setup,413.0,256,12.0,244
2024-03-21,M3,C,Mumbai,457,32.0,1.5919854714885742,Power Failure,425.0,223,6.0,217
2024-08-05,M1,C,Chennai,472,130.0,0.9604486435979697,Power Failure,342.0,284,7.0,277
2024-01-02,M3,C,Chennai,442,83.94999999999999,1.3411834909837357,Breakdown,358.05,210,9.0,201
2024-06-26,M4,B,Mumbai,432,35.0,0.92334410961569,Maintenance,397.0,341,9.0,332
2024-12-11,M2,B,Mumbai,452,86.25,0.8020347636134958,Breakdown,365.75,393,50.0,343
2024-10-05,M1,C,Chennai,448,86.0,0.974065385211984,Setup,362.0,305,11.0,294
2024-05-25,M1,A,Chennai,472,121.89999999999999,0.8961664113148775,Breakdown,350.1,326,12.0,314
2024-11-13,M2,A,Mumbai,465,,0.9424264968945176,Maintenance,405.0,405,44.0,361
2024-08-11,M3,B,Chennai,453,39.0,1.4132322212315191,Power Failure,414.0,243,12.0,231
2024-03-02,M2,B,Pune,453,43.0,0.8570676990349343,Power Failure,410.0,378,35.0,343
2024-10-20,M2,C,Pune,446,45.0,0.9797894891030738,Setup,401.0,329,36.0,293
2024-08-26,M3,B,Pune,434,69.0,1.3898950459949204,Maintenance,365.0,222,6.0,216
2024-07-13,M2,B,Chennai,478,70.5,0.9441147536119936,Power Failure,431.0,351,36.0,315
2024-06-14,M3,C,Mumbai,469,36.0,1.2774920845772468,Setup,433.0,267,11.0,256
2024-08-09,M3,C,Mumbai,428,78.0,1.4842682396165086,Maintenance,350.0,201,5.0,196
2024-03-01,M2,B,Mumbai,445,48.0,0.900815361061177,Maintenance,397.0,366,29.0,337
2024-05-08,M4,A,Chennai,422,58.65,0.9642723585338315,Breakdown,363.35,327,3.0,324
2024-06-21,M3,B,Chennai,455,67.0,1.4392398164301996,Power Failure,388.0,246,7.0,239
2024-06-04,M2,A,Pune,466,52.0,0.8518521456504388,Maintenance,414.0,413,57.0,356
2024-04-19,M3,A,Chennai,424,33.0,1.3996157214379454,Power Failure,391.0,235,10.0,225
2024-09-25,M4,A,Pune,439,59.0,0.9382812694750235,Power Failure,380.0,345,9.0,336
2024-12-21,M4,C,Pune,439,29.0,0.817497337925403,Maintenance,410.0,427,12.0,415
2024-10-04,M1,C,Mumbai,424,115.0,0.9143232921300835,Power Failure,309.0,271,8.0,263
2024-03-14,M3,C,Chennai,429,88.55,1.4612984861423703,Breakdown,340.45,188,4.0,184
2024-07-25,M3,B,Mumbai,435,41.0,1.2451441857540952,Setup,394.0,291,10.0,281
2024-10-05,M2,C,Mumbai,444,33.0,0.8269479970318189,Setup,411.0,419,45.0,374
2024-11-21,M3,C,Chennai,463,,1.2834276113315712,Maintenance,408.0,239,10.0,229
2024-12-05,M1,B,Chennai,444,149.5,0.8892359169660987,Breakdown,294.5,295,9.0,286
2024-12-22,M4,B,Pune,449,29.0,0.8548354879348687,Setup,420.0,424,6.0,418
2024-12-05,M4,A,Pune,433,50.599999999999994,0.9149091279098044,Breakdown,382.4,361,3.0,358
2024-07-22,M1,B,Pune,441,82.0,0.906970753509093,Maintenance,359.0,319,8.0,311
2024-06-09,M3,B,Pune,462,42.55,1.4483656737290485,Breakdown,419.45,255,5.0,250
2024-01-28,M3,C,Mumbai,447,56.0,1.4517935615958628,Maintenance,391.0,204,5.0,199
2024-09-13,M1,A,Mumbai,449,133.0,0.8060852056405423,Setup,316.0,336,12.0,324
2024-06-13,M2,A,Chennai,438,31.0,0.8287650356905029,Setup,407.0,443,63.0,380
2024-03-03,M4,B,Pune,457,31.0,0.9129980596164263,Setup,426.0,421,7.0,414
2024-01-22,M1,C,Pune,461,84.0,0.9115560545534548,Setup,377.0,303,10.0,293
2024-03-10,M1,C,Pune,439,128.0,0.9330562786513119,Power Failure,311.0,259,7.0,252
2024-04-05,M3,C,Mumbai,454,44.849999999999994,1.3161563685943847,Breakdown,409.15,248,8.0,240
2024-06-11,M4,C,Chennai,441,64.39999999999999,0.9199157320050096,Breakdown,376.6,327,6.0,321
2024-03-19,M3,B,Mumbai,434,58.65,1.472861655973266,Breakdown,375.35,233,5.0,228
2024-01-05,M1,C,Chennai,430,132.0,0.9019909012005228,Maintenance,298.0,278,7.0,271
2024-11-11,M2,A,Chennai,473,49.0,0.815757241840695,Setup,424.0,478,64.0,414
2024-04-29,M4,A,Mumbai,453,55.0,0.8364658459633145,Setup,398.0,462,10.0,452
2024-10-28,M1,B,Mumbai,476,131.0,0.8654783772014814,Power Failure,345.0,307,,299
2024-06-26,M1,C,Chennai,443,138.0,0.8045762548039368,Power Failure,305.0,278,7.0,271
2024-06-24,M2,C,Mumbai,425,45.0,0.930727005281367,Setup,380.0,330,27.0,303
2024-08-04,M1,C,Mumbai,436,140.29999999999998,0.8258541255839758,Breakdown,295.70000000000005,288,11.0,277
2024-02-25,M1,C,Chennai,447,100.05,0.949331763427878,Breakdown,346.95,278,6.0,272
2024-12-31,M4,B,Chennai,469,40.0,0.8615882519091708,Setup,429.0,407,7.0,400
2024-07-05,M4,C,Pune,450,28.0,0.8230516623384078,Maintenance,422.0,412,9.0,403
2024-08-19,M4,B,Mumbai,455,24.15,0.8264745918805005,Breakdown,430.85,456,5.0,451
2024-09-11,M3,C,Chennai,474,57.0,1.2948325619725085,Setup,417.0,241,5.0,236
2024-04-13,M2,C,Mumbai,428,75.0,0.8739100170176705,Setup,353.0,329,26.0,303
2024-03-17,M4,A,Mumbai,429,29.0,0.9739721295742412,Power Failure,400.0,347,4.0,343
2024-08-17,M3,B,Chennai,440,43.0,1.4466910367146188,Power Failure,397.0,242,11.0,231
2024-09-14,M3,A,Pune,477,74.0,1.318204155748532,Setup,403.0,280,7.0,273
2024-09-20,M2,B,Chennai,453,33.0,0.989848127537428,Maintenance,420.0,388,57.0,331
2024-11-26,M2,C,Chennai,450,68.0,0.9339398089657505,Setup,382.0,313,43.0,270
2024-06-30,M1,C,Mumbai,448,105.8,0.9705009701664458,Breakdown,342.2,273,7.0,266
2024-09-12,M3,B,Pune,462,79.0,1.3647849827766103,Maintenance,383.0,233,10.0,223
2024-02-07,M4,A,Chennai,462,37.0,0.9853160994168269,Maintenance,425.0,384,6.0,378
2024-06-24,M2,B,Mumbai,430,62.0,0.9561249090327404,Power Failure,368.0,348,42.0,306
2024-01-27,M3,B,Chennai,452,31.0,1.4524467381721726,Setup,421.0,255,7.0,248
2024-10-02,M4,C,Mumbai,477,57.0,0.9984126579078256,Power Failure,420.0,330,3.0,327
2024-05-19,M3,A,Chennai,465,72.44999999999999,1.3374811509121933,Breakdown,392.55,267,6.0,261
2024-10-25,M2,B,Pune,420,77.0,0.9147637520067493,Power Failure,343.0,299,36.0,263
2024-10-13,M1,A,Chennai,440,113.85,0.9892133971895984,Breakdown,326.15,279,8.0,271
2024-03-31,M3,A,Mumbai,442,45.0,1.2043713595870993,Setup,397.0,313,13.0,300
2024-03-01,M4,B,Chennai,476,32.0,0.9055831653126404,Setup,444.0,393,4.0,389
2024-12-30,M2,A,Pune,428,67.0,0.8913776400012244,Power Failure,361.0,336,44.0,292
2024-12-12,M1,C,Pune,475,99.0,0.928541647059953,Power Failure,376.0,321,12.0,309
2024-06-11,M4,C,Pune,420,34.0,0.8075290082233526,Power Failure,386.0,372,7.0,365
2024-12-16,M4,C,Pune,440,46.0,0.8115233131040792,Breakdown,394.0,370,6.0,364
2024-05-22,M4,C,Mumbai,441,38.0,0.8859714458034985,Maintenance,403.0,380,8.0,372
2024-09-09,M3,A,Chennai,473,46.0,1.5439523857794681,Maintenance,427.0,245,7.0,238
2024-09-25,M2,C,Pune,423,44.0,0.8480719632977268,Power Failure,379.0,366,44.0,322
2024-10-17,M4,B,Chennai,420,21.0,0.8324082622389493,Power Failure,399.0,391,4.0,387
2024-07-05,M3,C,Mumbai,470,55.0,1.314283697944931,Setup,415.0,252,6.0,246
2024-10-30,M2,B,Chennai,429,62.0,0.8922131378419232,Power Failure,367.0,369,38.0,331
2024-10-17,M2,B,Chennai,434,59.0,0.8187947488816766,Setup,375.0,418,61.0,357
2024-03-26,M3,C,Pune,471,40.25,1.509228325027348,Breakdown,430.75,250,7.0,243
2024-06-14,M3,C,Pune,455,36.8,1.407314548117429,Breakdown,418.2,236,4.0,232
2024-04-23,M4,A,Mumbai,448,33.349999999999994,0.998631407645107,Breakdown,414.65,393,11.0,382
2024-12-21,M2,B,Chennai,471,47.15,0.8195217037647172,Breakdown,423.85,419,57.0,362
2024-07-01,M1,C,Mumbai,465,106.0,0.8308746982481477,Power Failure,359.0,313,7.0,306
2024-07-25,M3,A,Mumbai,424,34.0,1.381091997448373,Power Failure,390.0,264,6.0,258
2024-09-12,M2,C,Mumbai,448,59.0,0.9993229408090533,Setup,389.0,292,41.0,251
2024-08-22,M2,C,Pune,466,43.0,0.8671096259012618,Power Failure,423.0,367,41.0,326
2024-12-20,M4,C,Pune,466,42.0,0.8653457381175013,Setup,424.0,425,4.0,421
2024-01-03,M1,B,Chennai,446,150.64999999999998,0.8968374165874011,Breakdown,295.35,297,11.0,286
2024-07-26,M4,C,Chennai,444,46.0,0.9661980621135196,Setup,398.0,302,4.0,298
2024-07-15,M1,A,Chennai,435,139.0,0.939288254221474,Setup,296.0,289,10.0,279
2024-12-06,M1,C,Pune,435,116.0,0.9579775590333606,Power Failure,319.0,285,10.0,275
2024-05-04,M3,C,Pune,455,44.849999999999994,,Breakdown,410.15,272,10.0,262
2024-05-17,M2,A,Mumbai,444,47.0,0.8631765419544833,Maintenance,397.0,419,52.0,367
2024-12-04,M2,A,Pune,460,76.0,0.8227811431152617,Power Failure,384.0,436,54.0,382
2024-01-25,M2,B,Mumbai,420,79.0,0.8078505757706091,Power Failure,341.0,369,51.0,318
2024-03-08,M1,B,Mumbai,424,137.0,0.898420421127786,Maintenance,287.0,275,6.0,269
2024-03-01,M2,B,Pune,460,77.05,0.8273484090947542,Breakdown,382.95,398,44.0,354
2024-01-29,M3,B,Mumbai,439,50.0,1.5291448737313837,Maintenance,389.0,218,6.0,212
2024-01-19,M1,A,Mumbai,424,136.0,0.9778192270951611,Setup,288.0,260,7.0,253
2024-06-19,M1,C,Chennai,455,131.0,0.9446017950000205,Maintenance,324.0,298,9.0,289
2024-03-14,M1,C,Mumbai,448,,0.9277178246583101,Breakdown,297.35,256,8.0,248
2024-03-01,M1,C,Pune,467,126.49999999999999,0.8290024334792571,Breakdown,340.5,305,8.0,297
2024-06-01,M3,B,Pune,453,37.0,1.5323381120237687,Maintenance,416.0,244,7.0,237
2024-10-02,M2,A,Mumbai,477,42.0,0.9665285156670269,Power Failure,435.0,387,55.0,332
2024-02-17,M3,A,Chennai,467,74.0,1.3160177231636767,Maintenance,393.0,272,,264
2024-07-29,M2,A,Pune,437,45.0,0.8617255979702336,Setup,392.0,374,35.0,339
2024-12-08,M3,C,Pune,421,,1.4999069303403352,Maintenance,345.0,184,6.0,178
2024-05-18,M4,B,Chennai,435,27.0,0.9228948854165037,Maintenance,408.0,393,9.0,384
2024-04-19,M4,A,Mumbai,448,37.0,0.9213001726020263,Maintenance,411.0,406,10.0,396
2024-07-01,M4,B,Pune,452,24.0,0.9550049176515772,Setup,428.0,357,5.0,352
2024-01-28,M4,A,Mumbai,435,40.0,0.9283430481311779,Maintenance,395.0,412,8.0,404
2024-07-15,M1,B,Mumbai,454,121.0,0.820765417202224,Power Failure,333.0,332,8.0,324
2024-07-09,M1,A,Mumbai,466,112.0,0.8837034446530195,Setup,354.0,362,12.0,350
2024-11-10,M3,B,Mumbai,462,34.0,1.4005246799500082,Power Failure,428.0,259,6.0,253
2024-02-20,M3,A,Pune,461,63.0,1.2840848135595444,Setup,398.0,290,10.0,280
2024-05-28,M4,A,Chennai,436,39.099999999999994,0.9389578204735335,Breakdown,396.9,354,5.0,349
2024-09-24,M2,B,Pune,423,62.099999999999994,0.8224170431813018,Breakdown,360.9,391,53.0,338
2024-02-19,M4,B,Chennai,468,44.0,0.8846287042692956,Setup,424.0,399,11.0,388
2024-09-02,M3,C,Mumbai,423,38.0,1.4957882118186192,Setup,385.0,188,8.0,180
2024-04-22,M4,B,Chennai,470,43.0,0.9810569885215278,Setup,427.0,400,4.0,396
2024-06-18,M3,A,Mumbai,444,50.599999999999994,1.443796199391799,Breakdown,393.4,242,10.0,232
2024-06-14,M4,A,Pune,452,39.0,0.8407069435840855,Setup,413.0,458,12.0,446
2024-01-14,M2,B,Pune,433,63.24999999999999,0.8481864411357843,Breakdown,369.75,355,52.0,303
2024-07-21,M4,C,Chennai,443,67.85,0.8564133673210629,Breakdown,375.15,360,5.0,355
2024-10-14,M2,B,Mumbai,430,48.0,0.9275674264020188,Setup,382.0,360,52.0,308
2024-07-07,M2,A,Mumbai,444,58.0,0.8064855545847379,Setup,386.0,432,52.0,380
2024-06-03,M3,A,Chennai,447,76.0,1.4031379412896634,Setup,371.0,243,,235
2024-02-24,M2,C,Mumbai,426,58.65,0.8908869733149569,Breakdown,367.35,352,35.0,317
2024-06-30,M1,B,Mumbai,468,120.0,0.8332201320266449,Maintenance,348.0,366,10.0,356
2024-07-28,M1,A,Mumbai,455,110.0,0.8706266150286825,Setup,345.0,343,8.0,335
2024-03-15,M1,A,Pune,429,122.0,0.9555404781292842,Maintenance,307.0,288,6.0,282
2024-10-03,M3,A,Pune,468,65.0,1.3819355696177422,Maintenance,403.0,270,13.0,257
2024-05-12,M1,B,Pune,455,94.0,0.8890375091479489,Maintenance,361.0,317,12.0,305
2024-12-08,M3,B,Mumbai,450,74.0,1.4757522673346002,Power Failure,376.0,212,5.0,207
2024-02-28,M3,C,Pune,438,60.0,1.229587013259471,Maintenance,378.0,262,13.0,249
2024-12-10,M1,A,Mumbai,437,133.0,0.9761417664398904,Maintenance,304.0,299,7.0,292
2024-06-30,M2,A,Mumbai,468,37.949999999999996,0.9953918413623979,Breakdown,430.05,411,60.0,351
2024-12-04,M4,C,Chennai,425,38.0,0.9985841101067874,Power Failure,387.0,294,3.0,291
2024-11-16,M3,A,Mumbai,447,55.199999999999996,1.3753215521608362,Breakdown,391.8,275,10.0,265
2024-03-04,M1,C,Pune,426,105.8,0.9872843597866924,Breakdown,320.2,261,10.0,251
2024-11-22,M3,C,Pune,457,37.0,1.3256582460602424,Maintenance,420.0,243,11.0,232
2024-09-16,M2,A,Mumbai,476,80.5,0.8475684512176666,Breakdown,395.5,431,62.0,369
2024-07-11,M2,B,Pune,431,32.0,0.9479342521899269,Setup,399.0,378,36.0,342
2024-05-22,M1,B,Mumbai,460,,0.9386709699798218,Maintenance,325.0,275,6.0,269
2024-04-13,M3,B,Chennai,469,41.0,1.2389468946967679,Setup,428.0,310,10.0,300
2024-08-01,M4,B,Mumbai,453,46.0,0.8588072576822221,Maintenance,407.0,434,11.0,423
2024-08-29,M4,A,Mumbai,444,42.0,,Maintenance,402.0,385,6.0,379
2024-07-27,M3,C,Chennai,436,50.0,1.5206169088022579,Maintenance,386.0,216,5.0,211
2024-04-02,M3,C,Pune,472,42.0,1.2154733043592,Power Failure,430.0,306,10.0,296
2024-05-21,M3,A,Chennai,452,53.0,1.2658699682068084,Maintenance,399.0,257,7.0,250
2024-04-21,M1,B,Chennai,442,134.0,0.9778829579842736,Setup,308.0,259,8.0,251
2024-02-28,M2,C,Mumbai,428,69.0,0.9419405506600107,Maintenance,359.0,307,30.0,277
2024-02-12,M4,A,Mumbai,425,23.0,0.8838157060090769,Maintenance,402.0,394,8.0,386
2024-07-25,M1,A,Chennai,421,117.3,0.9994280365727067,Breakdown,303.7,278,6.0,272
2024-09-24,M3,B,Pune,457,68.0,1.4566145456982214,Maintenance,389.0,222,10.0,212
2024-10-22,M3,A,Chennai,428,,1.324053137996147,Maintenance,363.0,256,7.0,249
2024-04-27,M2,C,Pune,422,70.0,,Maintenance,352.0,336,44.0,292
2024-01-20,M3,C,Chennai,435,85.5,1.4293018673624962,Maintenance,378.0,202,5.0,197
2024-08-09,M1,A,Chennai,444,121.0,0.8392943301699064,Maintenance,323.0,345,10.0,335
2024-06-14,M1,C,Pune,443,104.0,0.850625802704719,Maintenance,339.0,323,10.0,313
2024-05-10,M2,A,Chennai,466,48.0,0.9212955694763776,Power Failure,418.0,407,41.0,366
2024-06-04,M1,C,Mumbai,448,124.0,0.8938252440180042,Setup,324.0,283,8.0,275
2024-07-02,M4,B,Chennai,463,21.0,0.800713286535919,Power Failure,442.0,438,12.0,426
2024-03-30,M1,C,Mumbai,474,91.0,0.8012340954334721,Setup,383.0,355,8.0,347
2024-04-03,M1,B,Pune,459,121.0,0.9653525163967305,Power Failure,338.0,279,6.0,273
2024-01-13,M1,B,Pune,445,127.0,0.8135602887423025,Maintenance,318.0,344,8.0,336
2024-11-17,M4,A,Mumbai,457,57.0,0.9521683704808941,Power Failure,400.0,368,7.0,361
2024-10-19,M3,B,Chennai,454,74.0,1.5511260135915055,Setup,380.0,197,5.0,192
2024-08-17,M1,C,Mumbai,442,142.6,0.9217184173210335,Breakdown,299.4,261,5.0,256
2024-11-17,M2,C,Mumbai,423,44.849999999999994,0.8261163114983705,Breakdown,378.15,336,27.0,309
2024-10-18,M4,B,Pune,478,28.0,0.9801870178694047,Maintenance,450.0,354,4.0,350
2024-01-26,M2,A,Mumbai,461,37.0,0.8362929706520066,Maintenance,424.0,462,52.0,410
2024-03-15,M1,B,Chennai,433,103.0,0.8843050799560049,Setup,330.0,314,10.0,304
2024-12-29,M2,C,Mumbai,472,63.24999999999999,0.8569398590199009,Breakdown,408.75,347,43.0,304
2024-10-25,M1,C,Pune,475,107.0,0.874805887628027,Maintenance,368.0,332,12.0,320
2024-05-29,M4,B,Chennai,466,24.0,0.8449633881178931,Power Failure,442.0,449,9.0,440
2024-05-27,M2,B,Pune,458,50.0,0.8205403382722742,Power Failure,408.0,427,49.0,378
2024-01-08,M2,B,Mumbai,426,70.14999999999999,,Breakdown,355.85,371,31.0,340
2024-01-29,M1,C,Mumbai,427,96.0,0.8451544525394934,Setup,331.0,297,6.0,291
2024-10-22,M1,C,Pune,461,,0.9893690990948266,Maintenance,360.0,281,10.0,271
2024-07-27,M3,C,Pune,470,,1.519135693911483,Maintenance,406.0,216,7.0,209
2024-05-07,M1,A,Chennai,438,85.0,0.9142916559437334,Maintenance,353.0,373,11.0,362
2024-12-05,M1,C,Pune,421,120.74999999999999,0.8333945452094379,Breakdown,300.25,301,7.0,294
2024-04-25,M3,C,Pune,466,68.0,1.361119846378282,Power Failure,398.0,232,7.0,225
2024-05-23,M1,A,Mumbai,420,98.0,0.9723393064399045,Setup,322.0,294,11.0,283
2024-11-13,M1,A,Mumbai,461,128.79999999999998,0.8411181432912722,Breakdown,332.20000000000005,357,7.0,350
2024-08-22,M3,A,Pune,457,34.5,1.475347048297327,Breakdown,422.5,266,6.0,260
2024-01-07,M4,A,Pune,473,39.0,0.8653588370215591,Maintenance,434.0,469,11.0,458
2024-02-14,M4,A,Mumbai,432,35.0,0.9617648154180007,Power Failure,397.0,367,7.0,360
2024-08-26,M1,A,Chennai,461,115.0,0.8115386442977724,Setup,346.0,361,10.0,351
2024-06-03,M1,B,Chennai,463,131.0,0.8798358286847214,Setup,332.0,314,,308
2024-06-29,M3,B,Chennai,443,41.0,1.3933774393658294,Maintenance,402.0,236,7.0,229
2024-08-02,M3,B,Chennai,451,51.0,1.274673154789806,Setup,400.0,287,11.0,276
2024-03-28,M4,B,Mumbai,449,21.0,0.8183845075477433,Power Failure,428.0,422,9.0,413
